city,last_buy_time,title,house_id,area,publish_time,watch_num,average_price,location,focus_num,community,price,model,link
208,2017-06-17,"104.208725,30.581919",2011-12-26,龙泉驿,155.56,https://cd.lianjia.com/ershoufang/106100421298.html,17357,11,龙城一号 精装修顶跃 带花园 家具家电 有地暖 ,龙城1号  , 4室2厅 ,106100421298,2700000.0
129,2017-08-06,"104.32254,30.613082",2011-05-06,龙泉驿,112.09,https://cd.lianjia.com/ershoufang/106100546837.html,5353,37,利通天鹅堡+套三双卫+双阳台+看龙泉山脉,利通天鹅堡  , 3室2厅 ,106100546837,600000.0
78,2017-08-03,"104.236188,30.576275",2014-08-03,龙泉驿,85.0,https://cd.lianjia.com/ershoufang/106100539780.html,9648,90,康城套三朝中庭带入户花园 卧室带飘窗,四季康城  , 3室1厅 ,106100539780,820000.0
29,2017-08-18,"104.192572,30.576311",2015-06-24,龙泉驿,118.52,https://cd.lianjia.com/ershoufang/106100581497.html,14344,28,业主接受按揭付款，签约方便，居家装修，一梯两户,世茂城二期  , 4室1厅 ,106100581497,1700000.0
7,2017-08-24,"104.246037,30.57883",2009-08-08,龙泉驿,117.55,https://cd.lianjia.com/ershoufang/106100595073.html,13612,12,艺锦湾 多层 套三双卫 通透户型 装修房,艺锦湾一期  , 3室2厅 ,106100595073,1600000.0
321,2017-07-21,"103.868526,30.704063",2010-11-24,温江,105.47,https://cd.lianjia.com/ershoufang/106100506541.html,6922,65,世纪光华 套三双卫  装修  满两年,世纪光华  , 3室2厅 ,106100506541,730000.0
34,2017-08-16,"103.854266,30.6906",2015-03-26,温江,87.77,https://cd.lianjia.com/ershoufang/106100573807.html,11394,47,格凌兰 套三带装修 房东自住房 拎包入住,格凌兰  , 3室1厅 ,106100573807,1000000.0
196,2017-07-22,"104.192887,30.575356",2015-05-19,龙泉驿,117.41,https://cd.lianjia.com/ershoufang/106100508348.html,9795,71,世茂城一期简装修套三户型，带阳台。,世茂城一期  , 3室2厅 ,106100508348,1150000.0
14,2017-08-15,"103.878588,30.685618",2014-02-19,温江,140.79,https://cd.lianjia.com/ershoufang/106100571079.html,12785,26,看江安河 套四三卫清水房 中间楼层,佳兆业丽晶港  , 4室2厅 ,106100571079,1800000.0
150,2017-08-17,"103.846712,30.65578",2010-05-07,温江,83.78,https://cd.lianjia.com/ershoufang/106100576198.html,5789,42,花样城装修套二，拎包入住，随时看房。,花样年花样城  , 2室2厅 ,106100576198,485000.0
61,2017-08-04,"103.868526,30.704063",2009-09-27,温江,108.57,https://cd.lianjia.com/ershoufang/106100541840.html,7369,51,世纪光华  精装套三  视野明亮  离小区门口近,世纪光华  , 3室2厅 ,106100541840,800000.0
9,2017-08-23,"104.303613,30.587269",2012-11-19,龙泉驿,168.24,https://cd.lianjia.com/ershoufang/106100593538.html,8887,7,山水四季城套五，朝东南，客厅带阳台，卧室带飘窗,山水四季城  , 5室2厅 ,106100593538,1495000.0
63,2017-07-30,"103.950736,30.773139",2013-05-16,郫都,49.37,https://cd.lianjia.com/ershoufang/106100529072.html,10533,33,华润橡树湾A区 小套二 不临街 有装修,华润橡树湾A区  , 2室1厅 ,106100529072,520000.0
56,2017-07-17,"103.996741,30.733224",2012-04-26,郫都,82.38,https://cd.lianjia.com/ershoufang/106100497373.html,11168,51,派克公馆 2室2厅 92万,派克公馆  , 2室2厅 ,106100497373,920000.0
48,2017-05-06,"103.877595,30.698641",2012-04-20,温江,121.6,https://cd.lianjia.com/ershoufang/106100320647.html,9869,48,中铁瑞景澜庭 跃层 送花园  送装修,中铁瑞景澜庭  , 3室2厅 ,106100320647,1200000.0
6,2017-08-26,"103.865019,30.700005",2010-06-07,温江,196.0,https://cd.lianjia.com/ershoufang/106100601465.html,6531,3,优取舍 四室两厅 交通便利 小区环境干净舒适 适合居住,优取舍  , 4室2厅 ,106100601465,1280000.0
174,2016-12-07,"103.822162,30.684502",2011-07-27,温江,130.0,https://cd.lianjia.com/ershoufang/106092936307.html,7154,114,海科名城    清水套三    带车位   客厅朝东南,海科名城  , 3室2厅 ,106092936307,930000.0
78,2017-08-04,"103.848238,30.721888",2010-12-14,温江,123.23,https://cd.lianjia.com/ershoufang/106100542096.html,5153,16,春江青龙湾 套三双卫 多层清水 ,春江青龙湾  , 3室2厅 ,106100542096,635000.0
293,2017-08-12,"103.843263,30.685924",2013-02-06,温江,60.91,https://cd.lianjia.com/ershoufang/106100562486.html,7224,42,柳岸银洲     套二单卫 装修房,柳岸银洲  , 2室1厅 ,106100562486,440000.0
24,2017-08-10,"103.883053,30.681983",2012-01-10,温江,117.02,https://cd.lianjia.com/ershoufang/106100557267.html,10255,27,边城香格里小区，三室两厅，带大阳台，小区环境干净。,边城香格里  , 3室2厅 ,106100557267,1200000.0
146,2017-05-30,"103.902073,30.681937",2011-09-14,温江,121.84,https://cd.lianjia.com/ershoufang/106100377353.html,9849,100,金河谷一期 清水套三 客厅带阳台 ,金河谷一期  , 3室2厅 ,106100377353,1200000.0
306,2017-05-11,"103.868526,30.704063",2011-03-18,温江,82.71,https://cd.lianjia.com/ershoufang/106100333028.html,7255,103,世纪光华 装修不带家电  套二,世纪光华  , 2室2厅 ,106100333028,600000.0
120,2017-07-02,"103.8951307694,30.685666173407",2005-08-23,温江,118.86,https://cd.lianjia.com/ershoufang/106100461686.html,8077,62,建信奥林匹克花园套三带阳台出售,建信奥林匹克花园  , 3室2厅 ,106100461686,960000.0
20,2017-07-13,"103.878588,30.685618",2015-08-25,温江,130.99,https://cd.lianjia.com/ershoufang/106100487429.html,10841,97,丽晶港大套三带书房带衣帽间 位置好 满两年 ,佳兆业丽晶港  , 4室2厅 ,106100487429,1420000.0
15,2017-06-21,"103.873617,30.690868",2013-09-25,温江,131.96,https://cd.lianjia.com/ershoufang/106100432136.html,11368,42,珠江御景湾  套三双卫  带三个阳台,珠江御景湾  , 3室2厅 ,106100432136,1500000.0
28,2017-06-22,"103.909737,30.719604",2014-02-11,温江,119.73,https://cd.lianjia.com/ershoufang/106100434637.html,6515,84,置信学府杏林，竖厅，一楼，套三,置信学府杏林一期  , 3室2厅 ,106100434637,780000.0
0,2017-07-28,"103.854266,30.6906",2014-10-09,温江,73.0,https://cd.lianjia.com/ershoufang/106100524906.html,9453,44,格凌兰  套二清水 可自由设计装修风格  ,格凌兰  , 2室2厅 ,106100524906,690000.0
127,2017-06-28,"103.892441,30.681883",2012-07-24,温江,134.64,https://cd.lianjia.com/ershoufang/106100450408.html,9285,78,香瑞湖套三带储物间 带转角大阳台,蓝光香瑞湖  , 3室2厅 ,106100450408,1250000.0
0,2017-08-20,"104.001721,30.74212",2015-08-20,郫都,94.35,https://cd.lianjia.com/ershoufang/106100587098.html,11659,12,装修套三双卫+进门带入户花园+带三个阳台,成都后花园三期  , 3室2厅 ,106100587098,1100000.0
38,2017-07-20,"103.902073,30.681937",2011-07-28,温江,140.14,https://cd.lianjia.com/ershoufang/106100504218.html,11989,51,金河谷一期四室2厅双卫有阳台出售,金河谷一期  , 4室2厅 ,106100504218,1680000.0
52,2017-07-26,"103.829655,30.68162",2012-01-11,温江,148.0,https://cd.lianjia.com/ershoufang/106100519587.html,6892,42,水韵尚城清水套三双卫交通便利小区环境干净舒适,水韵尚城  , 3室2厅 ,106100519587,1020000.0
29,2017-08-04,"103.905507,30.81192",2010-06-24,郫都,89.32,https://cd.lianjia.com/ershoufang/106100541748.html,6718,12,一里阳光+清水房大套二+采光好 ,一里阳光  , 2室2厅 ,106100541748,600000.0
115,2017-06-10,"103.901418,30.684799",2014-02-14,温江,87.21,https://cd.lianjia.com/ershoufang/106100406062.html,10320,64,春天大道装修套二，客厅带阳台.,春天大道  , 2室2厅 ,106100406062,900000.0
0,2017-08-27,"103.989855,30.751838",2013-03-18,郫都,121.66,https://cd.lianjia.com/ershoufang/106100603205.html,9864,1,公园榕郡，装修房，套四双卫，客厅带阳台，东南朝向,公园榕郡  , 4室2厅 ,106100603205,1200000.0
148,2017-07-14,"103.871331,30.687156",2015-05-29,温江,104.0,https://cd.lianjia.com/ershoufang/106100489800.html,9135,54,光华国际 客厅带阳台 客厅朝东南,光华国际  , 3室2厅 ,106100489800,950000.0
47,2016-07-31,"103.87962,30.693351",2013-01-01,温江,132.0,https://cd.lianjia.com/ershoufang/106092542346.html,9319,165,美茵河谷小区 三室两厅两卫生 小区环境干净,美茵河谷  , 3室2厅 ,106092542346,1230000.0
47,2017-07-21,"103.878588,30.685618",2015-01-16,温江,123.39,https://cd.lianjia.com/ershoufang/106100506088.html,11509,88,丽晶港套三带书房户型 实得面积大 对中庭,佳兆业丽晶港  , 4室2厅 ,106100506088,1420000.0
0,2017-07-21,"104.247871,30.579626",2014-12-08,龙泉驿,181.12,https://cd.lianjia.com/ershoufang/106100506157.html,15736,24,皇冠国际社区二期小高层毛坯顶跃,皇冠国际社区二期  , 4室2厅 ,106100506157,2850000.0
88,2017-06-12,"103.909737,30.719604",2015-02-09,温江,84.86,https://cd.lianjia.com/ershoufang/106100410837.html,7719,84,置信学府杏林精装套二，中间楼层,置信学府杏林一期  , 2室2厅 ,106100410837,655000.0
121,2017-07-11,"103.997442,30.753755",2012-02-01,郫都,99.63,https://cd.lianjia.com/ershoufang/106100483155.html,8833,29,装修套三，带家具家电，满两年 。,晶宝盛世桃源  , 3室2厅 ,106100483155,880000.0
36,2017-08-20,"103.87149,30.685399",2011-11-08,温江,128.63,https://cd.lianjia.com/ershoufang/106100586146.html,8552,26,依云镇 装修房 套三双卫 视野开阔,依云  , 3室2厅 ,106100586146,1100000.0
67,2017-06-30,"103.979528,30.764435",2009-12-15,郫都,68.78,https://cd.lianjia.com/ershoufang/106100456978.html,11632,85,万树森林二期 2室1厅 80万,万树森林二期  , 2室1厅 ,106100456978,800000.0
1,2017-07-24,"104.289527,30.571308",2010-04-07,龙泉驿,140.07,https://cd.lianjia.com/ershoufang/106100515049.html,10709,2,东麓驿境套三多层三楼带大阳台诚心卖,东麓驿境二期  , 3室2厅 ,106100515049,1500000.0
180,2017-05-17,"103.950736,30.773139",2015-07-22,郫都,36.37,https://cd.lianjia.com/ershoufang/106100346145.html,11823,87,橡树湾+套一+客厅带阳台+有装修+有产权,华润橡树湾A区  , 1室1厅 ,106100346145,430000.0
42,2017-06-01,"103.998028,30.737402",2007-09-03,郫都,4.2,https://cd.lianjia.com/ershoufang/106100382740.html,13476,60,《双拼别墅》全别墅小区 清水 前后花园 双车位,君临天下   , 双拼别墅 ,106100382740,3800000.0
78,2017-08-02,"103.865146,30.696138",2014-06-13,温江,132.03,https://cd.lianjia.com/ershoufang/106100536590.html,9089,43,西花汀 碧落湖 满二年 家乐福 永辉超市 伊藤,西花汀  , 3室2厅 ,106100536590,1200000.0
10,2017-08-27,"103.818163,30.681079",2011-01-20,温江,99.56,https://cd.lianjia.com/ershoufang/106100602825.html,7031,12,西财学府尚郡，清水，套三单卫，朝南,西财学府尚郡  , 3室2厅 ,106100602825,700000.0
565,2017-04-09,"103.947422,30.779542",2014-08-19,郫都,40.18,https://cd.lianjia.com/ershoufang/106100257622.html,8711,91,跃层公寓+采光充足+装修未住过,龙城国际  , 3室2厅 ,106100257622,350000.0
14,2017-08-16,"103.899943,30.798916",2013-08-13,郫都,89.03,https://cd.lianjia.com/ershoufang/106100573155.html,8762,19,海骏达一期北区出售 客厅带阳台 满2年，中高层,海骏达蜀都1号一期北区  , 3室2厅 ,106100573155,780000.0
65,2017-07-22,"103.947422,30.779542",2013-08-02,郫都,109.0,https://cd.lianjia.com/ershoufang/106100510290.html,10551,36,龙城国际+109平套三双卫带衣帽间+送家具家电,龙城国际  , 3室2厅 ,106100510290,1150000.0
125,2017-08-01,"103.897897,30.686096",2010-10-12,温江,84.95,https://cd.lianjia.com/ershoufang/106100533963.html,10595,59,万科朗润园2室2厅，交通便利，小区环境干净舒适,万科朗润园  , 2室2厅 ,106100533963,900000.0
49,2017-08-07,"103.865019,30.700005",2009-09-16,温江,139.0,https://cd.lianjia.com/ershoufang/106100551670.html,6044,35,优取舍 交通便利 小区环境舒适 适合居住,优取舍  , 3室2厅 ,106100551670,840000.0
322,2017-06-03,"104.291094,30.582031",2011-06-27,龙泉驿,92.27,https://cd.lianjia.com/ershoufang/106100387551.html,5961,39,瑞临锦苑 多层 套二 双阳台 采光无遮挡 视野开阔,瑞临锦苑  , 2室2厅 ,106100387551,550000.0
54,2017-08-10,"104.319243,30.612469",2010-09-01,龙泉驿,118.02,https://cd.lianjia.com/ershoufang/106100556902.html,5084,23,明星花苑_套三双卫_不临街_有平台,明星花苑  , 3室2厅 ,106100556902,600000.0
115,2017-07-01,"103.876663,30.831896",2015-04-27,郫都,88.1,https://cd.lianjia.com/ershoufang/106100457896.html,6584,132,中冶田园世界套三单卫客厅带阳台卧室带飘窗,中冶田园世界  , 3室2厅 ,106100457896,580000.0
49,2017-07-14,"104.266164,30.543366",2012-06-28,龙泉驿,170.45,https://cd.lianjia.com/ershoufang/106100490605.html,8214,45,电梯小高层+临芦溪河套四清水+中间楼层视野开阔采光好,东山国际新城C区  , 4室1厅 ,106100490605,1400000.0
31,2017-07-22,"103.897889,30.800406",2012-12-06,郫都,106.0,https://cd.lianjia.com/ershoufang/106100509114.html,9434,48,中信未来城北区简装套三，看房方便,中信未来城北区  , 3室2厅 ,106100509114,1000000.0
258,2017-06-20,"103.904917,30.792192",2014-12-02,郫都,89.26,https://cd.lianjia.com/ershoufang/106100430926.html,7843,138,绿地国际花都三期+套三单卫+基础装修+客厅正带飘窗,绿地国际花都三期  , 3室1厅 ,106100430926,700000.0
145,2017-03-15,"104.206598,30.579163",2014-04-23,龙泉驿,115.77,https://cd.lianjia.com/ershoufang/106100196470.html,10193,130,师大现代花园 三室两厅，户型方正，看房方便,师大现代花园  , 3室2厅 ,106100196470,1180000.0
15,2017-05-27,"103.950174,30.772123",2014-10-30,郫都,62.4,https://cd.lianjia.com/ershoufang/106100371903.html,11859,116,华润橡树湾B区+套三单卫+有阳台+有飘窗+不临街+无装修,华润橡树湾B区  , 3室2厅 ,106100371903,740000.0
126,2017-07-20,"104.206598,30.579163",2014-02-21,龙泉驿,121.0,https://cd.lianjia.com/ershoufang/106100504441.html,12232,118,师大现代花园，精装套三户型方正，对中庭，,师大现代花园  , 3室2厅 ,106100504441,1480000.0
67,2017-08-10,"104.21164,30.576304",2013-12-30,龙泉驿,56.75,https://cd.lianjia.com/ershoufang/106100556698.html,11807,21,四季映象 套二 装修房 低楼层,四季映像  , 2室2厅 ,106100556698,670000.0
315,2017-06-30,"104.215477,30.575902",2015-04-02,龙泉驿,88.34,https://cd.lianjia.com/ershoufang/106100457026.html,10868,94,首创万卷山 套三 有装修 3-2-1-1,首创万卷山  , 3室2厅 ,106100457026,960000.0
99,2017-07-23,"103.897889,30.800406",2012-12-28,郫都,106.01,https://cd.lianjia.com/ershoufang/106100513535.html,8868,71,套三双卫 居家装修带地暖 满2年出售 ,中信未来城北区  , 3室2厅 ,106100513535,940000.0
139,2017-07-03,"104.26879,30.546027",2014-03-28,龙泉驿,122.83,https://cd.lianjia.com/ershoufang/106100463323.html,6921,110,在售东山国际新城E区清水房    .,东山国际新城E区  , 3室2厅 ,106100463323,850000.0
142,2017-04-07,"103.947422,30.779542",2013-09-23,郫都,106.0,https://cd.lianjia.com/ershoufang/106100250982.html,10378,252,..清水房这套是套三双卫的户型,龙城国际  , 3室2厅 ,106100250982,1100000.0
61,2017-07-30,"103.957886,30.775909",2014-10-17,郫都,65.3,https://cd.lianjia.com/ershoufang/106100530396.html,8423,87,宇众曼城装+视野好+朝小区里面,宇众曼城  , 3室1厅 ,106100530396,550000.0
45,2017-08-15,"104.154475,30.626099",2008-08-27,龙泉驿,121.0,https://cd.lianjia.com/ershoufang/106100572140.html,10331,17,武城大观城市花园二期 3室2厅 交通便利,武城大观城市花园二期  , 3室2厅 ,106100572140,1250000.0
30,2017-06-28,"104.208725,30.581919",2013-05-10,龙泉驿,141.09,https://cd.lianjia.com/ershoufang/106100449568.html,14885,31,龙城一号 有装修套三 户型方正 明厨明卫 有20平米花园,龙城1号  , 3室2厅 ,106100449568,2100000.0
71,2017-07-09,"104.001273,30.738318",2014-08-04,郫都,114.02,https://cd.lianjia.com/ershoufang/106100478252.html,10525,84,装修套三 双卫 东南朝向 有车位价格另算,中铁塔米亚  , 3室2厅 ,106100478252,1200000.0
90,2017-08-13,"104.186227,30.572133",2010-08-05,龙泉驿,134.34,https://cd.lianjia.com/ershoufang/106100566511.html,8189,21,银河花园一期顶楼跃层带屋顶花园,银河花园  , 3室3厅 ,106100566511,1100000.0
27,2017-08-11,"103.876663,30.831896",2015-08-27,郫都,73.85,https://cd.lianjia.com/ershoufang/106100561106.html,7448,20, 套二装修 中间楼层 客厅带阳台卧室带飘窗,中冶田园世界  , 2室1厅 ,106100561106,550000.0
84,2016-01-15,"103.998028,30.737402",2010-01-01,郫都,4.2,https://cd.lianjia.com/ershoufang/106091428823.html,15229,119,《双拼别墅》全别墅小区 带花园 1个车位 中间位置,君临天下   , 双拼别墅 ,106091428823,3000000.0
65,2017-08-10,"104.208725,30.581919",2009-03-02,龙泉驿,120.72,https://cd.lianjia.com/ershoufang/106100557907.html,13254,33,龙城一号 套三双卫 位置安静 客厅正带阳台,龙城1号  , 3室2厅 ,106100557907,1600000.0
3,2017-07-03,"104.003183,30.743925",2015-06-01,郫都,4.2,https://cd.lianjia.com/ershoufang/106100464539.html,15453,33,成都后花园二期，  半装修下叠，,成都后花园二期   , 叠拼别墅 ,106100464539,4500000.0
61,2017-08-18,"103.895021,30.805992",2011-05-10,郫都,85.8,https://cd.lianjia.com/ershoufang/106100579816.html,5245,27,国安尚郡装修套二，电梯房，满两年无增值税,国安尚郡  , 2室2厅 ,106100579816,450000.0
71,2017-06-29,"103.996741,30.733224",2013-05-09,郫都,175.46,https://cd.lianjia.com/ershoufang/106100453147.html,10031,61,清水套四 位置安静 客厅有阳台 主卧带衣帽间  ,派克公馆  , 4室2厅 ,106100453147,1760000.0
44,2017-08-16,"104.213894,30.585653",2015-01-20,龙泉驿,85.06,https://cd.lianjia.com/ershoufang/106100575264.html,12933,44,套三双卫 精装修 带阳台 带入户,中国铁建国际城  , 3室2厅 ,106100575264,1100000.0
20,2017-08-15,"104.206598,30.579163",2014-09-30,龙泉驿,116.14,https://cd.lianjia.com/ershoufang/106100572788.html,11194,24,师大现代花园，套三户型方正带花园，视野采光好,师大现代花园  , 3室2厅 ,106100572788,1300000.0
44,2017-08-13,"103.990599,30.762145",2013-01-04,郫都,92.08,https://cd.lianjia.com/ershoufang/106100566534.html,10643,56,交大卡布里城，装修套二，满两年,交大卡布里城  , 2室2厅 ,106100566534,980000.0
55,2017-06-16,"103.895975,30.79901",2014-09-23,郫都,130.0,https://cd.lianjia.com/ershoufang/106100419517.html,9847,99,中信未来城 装修套四 不临街 有阳台,中信未来城南区  , 4室2厅 ,106100419517,1280000.0
22,2017-08-04,"103.996741,30.733224",2013-01-07,郫都,121.5,https://cd.lianjia.com/ershoufang/106100543701.html,11935,33,居家装修套三+满两年+提前预约可看,派克公馆  , 3室2厅 ,106100543701,1450000.0
22,2017-08-21,"103.957886,30.775909",2014-05-04,郫都,65.12,https://cd.lianjia.com/ershoufang/106100587724.html,7679,30,毛坯房+宇众曼城标准套二+低楼层,宇众曼城  , 2室2厅 ,106100587724,500000.0
30,2017-08-22,"104.213894,30.585653",2014-02-20,龙泉驿,88.0,https://cd.lianjia.com/ershoufang/106100590252.html,13069,32,套三双卫 装修可拎包入住入住 带阳台 朝南,中国铁建国际城  , 3室1厅 ,106100590252,1150000.0
24,2017-06-08,"104.055822,30.761414",2014-01-02,新都,88.53,https://cd.lianjia.com/ershoufang/106100401244.html,7907,34,博雅新城有装修套二可以看房。。,博雅新城A区  , 2室2厅 ,106100401244,700000.0
82,2017-08-05,"103.950736,30.773139",2013-07-09,郫都,54.46,https://cd.lianjia.com/ershoufang/106100543883.html,14690,79,"套三 有装修 客厅带阳台 带全部家具家电,客厅朝东北",华润橡树湾A区  , 3室1厅 ,106100543883,800000.0
14,2017-08-07,"104.151684,30.754889",2015-07-03,新都,133.77,https://cd.lianjia.com/ershoufang/106100550223.html,12709,5,装修房，有家具家电，套三改套四,保利公园198玫瑰郡  , 4室2厅 ,106100550223,1700000.0
33,2017-08-15,"104.071884,30.773688",暂无数据,新都,87.21,https://cd.lianjia.com/ershoufang/106100572187.html,8027,41,汇融悉尼湾一期 清水套二单卫 可改套3,汇融悉尼湾库吉岛一期  , 2室2厅 ,106100572187,700000.0
62,2017-08-20,"104.21164,30.576304",2014-06-14,龙泉驿,90.03,https://cd.lianjia.com/ershoufang/106100585382.html,11108,55,四季映像 套三装修房 朝南带入户,四季映像  , 3室1厅 ,106100585382,1000000.0
0,2017-08-11,"104.186048,30.824715",2006-06-20,新都,153.41,https://cd.lianjia.com/ershoufang/106100561316.html,5606,6,天府香城  4室2厅1厨2卫  153.41平米,天府香城  , 4室2厅 ,106100561316,860000.0
157,2017-04-30,"104.183393,30.574493",2010-03-02,龙泉驿,77.34,https://cd.lianjia.com/ershoufang/106100306391.html,12284,20,恒大绿洲 朝西南的二居室 有装修 带电梯,恒大绿洲  , 2室2厅 ,106100306391,950000.0
8,2017-08-20,"104.071856,30.771679",2014-06-30,新都,129.33,https://cd.lianjia.com/ershoufang/106100586805.html,12217,1,精装套四带书房 主卧带独立卫生间 坐北朝南 ,汇融悉尼湾库吉岛二期  , 4室2厅 ,106100586805,1580000.0
8,2017-08-24,"104.188769,30.816614",2009-06-01,新都,84.66,https://cd.lianjia.com/ershoufang/106100596234.html,7796,8,维也纳花园一期 两室两厅 有装修,维也纳花园一期  , 2室2厅 ,106100596234,660000.0
10,2017-08-21,"104.071884,30.773688",2011-11-07,新都,100.19,https://cd.lianjia.com/ershoufang/106100589646.html,9782,11,汇融悉尼湾 套三双卫 朝南  有装修 带入户,汇融悉尼湾库吉岛一期  , 3室2厅 ,106100589646,980000.0
93,2017-04-02,"104.189878,30.823345",2010-06-22,新都,40.11,https://cd.lianjia.com/ershoufang/106100242708.html,5735,37,橄榄郡标间 房东诚心出售 带装修的,橄榄郡  , 1室0厅 ,106100242708,230000.0
38,2017-08-08,"104.053515,30.764672",暂无数据,新都,170.0,https://cd.lianjia.com/ershoufang/106100552560.html,5883,34,博雅新城D区 清水跃层 带屋顶花园,博雅新城D区  , 5室2厅 ,106100552560,1000000.0
56,2017-08-03,"104.094675,30.762713",暂无数据,新都,75.45,https://cd.lianjia.com/ershoufang/106100538966.html,8615,33,保利城一期 两室两厅  有装修,保利城一期  , 2室2厅 ,106100538966,650000.0
43,2017-08-03,"104.152215,30.803954",2012-03-23,新都,130.93,https://cd.lianjia.com/ershoufang/106100539689.html,7027,12,富力桃园 套三双卫 朝南好房 客厅正带阳台,富力桃园A区  , 3室2厅 ,106100539689,920000.0
119,2017-08-06,"104.151684,30.754889",暂无数据,新都,125.0,https://cd.lianjia.com/ershoufang/106100547824.html,8000,47,保利公园玫瑰郡，景观房套四，无装修,保利公园198玫瑰郡  , 4室2厅 ,106100547824,1000000.0
11,2017-08-16,"104.185004,30.821817",2009-03-12,新都,170.59,https://cd.lianjia.com/ershoufang/106100573941.html,6918,1,状元府170.59平米3室2厅1厨3卫有装修有家具家电出售,状元府邸  , 3室2厅 ,106100573941,1180000.0
14,2017-08-18,"104.056053,30.764171",2014-08-27,新都,88.27,https://cd.lianjia.com/ershoufang/106100579186.html,6798,13,中庭位置2室1厨1卫 简单装修,博雅新城C区  , 2室2厅 ,106100579186,600000.0
91,2017-03-15,"104.172473,30.804674",2015-07-21,新都,75.52,https://cd.lianjia.com/ershoufang/106100195304.html,7945,46,标准套二，适合年轻人，采光好，配套完善,香域中央  , 2室2厅 ,106100195304,600000.0
97,2017-06-06,"104.151684,30.754889",2014-12-24,新都,133.77,https://cd.lianjia.com/ershoufang/106100396010.html,10466,61,保利公园198套三两厅双卫的装修房,保利公园198玫瑰郡  , 3室2厅 ,106100396010,1400000.0
52,2017-07-22,"104.075196,30.769076",2014-06-30,新都,68.0,https://cd.lianjia.com/ershoufang/106100510606.html,10295,44,达令港  底楼两居室  带花园55平  装修,汇融悉尼湾达令港  , 2室2厅 ,106100510606,700000.0
